81,0,-3.76987402754919e-12,-1.8849370137746e-12,1.8849370137746e-12
82,0,-4.242457488342e-12,-2.121228744171e-12,2.121228744171e-12
83,0,-4.01086871974059e-12,-2.00543435987029e-12,2.00543435987029e-12
84,0,-3.44667677660354e-12,-1.72333838830177e-12,1.72333838830177e-12
85,0,-2.77599637928236e-12,-1.38799818964118e-12,1.38799818964118e-12
86,0,-2.12575412758715e-12,-1.06287706379357e-12,1.06287706379357e-12
87,0,-1.55827241911401e-12,-7.79136209557004e-13,7.79136209557004e-13
88,0,-1.09605939842177e-12,-5.48029699210883e-13,5.48029699210883e-13
89,0,-7.38855835944488e-13,-3.69427917972244e-13,3.69427917972244e-13
90,0,-4.74844349469025e-13,-2.37422174734513e-13,2.37422174734513e-13
91,0,-2.87640304448155e-13,-1.43820152224077e-13,1.43820152224077e-13
92,0,-1.60357936736692e-13,-8.01789683683461e-14,8.01789683683461e-14
93,0,-7.77354901372386e-14,-3.88677450686193e-14,3.88677450686193e-14
94,0,-2.70360430469067e-14,-1.35180215234534e-14,1.35180215234534e-14
95,0,1.77499743103567e-15,8.87498715517833e-16,-8.87498715517833e-16
96,0,1.62402785473492e-14,8.12013927367461e-15,-8.12013927367461e-15
97,0,2.17948758691257e-14,1.08974379345628e-14,-1.08974379345628e-14
98,0,2.2196443297381e-14,1.10982216486905e-14,-1.10982216486905e-14
99,0,1.99307927985105e-14,9.96539639925525e-15,-9.96539639925525e-15
